department,commodity_desc,category_sales,units,household_count,household_penetration,basket_penetration,discount_rate,first_year_sales,second_year_sales,sales_growth,sales_growth_rate,mean_period_sales,sd_period_sales,sales_coefficient_of_variation,household_engagement_change,small_group_flag,high_sales_declining_flag,high_penetration_low_spend_flag
DRUG GM,SUNTAN,3025.989999999981,451.0,283,0.1132,0.0013309992621634524,0.15541432562709298,1135.000000000001,1890.9900000000005,755.9899999999996,0.6660704845814969,378.24875000000014,349.9741775959031,0.9252487353782477,-37.0,0,0,0
DRUG GM,TICKETS,8243.080000000073,875.0,324,0.1296,0.002564343687157304,0.0,3785.460000000019,4457.620000000017,672.159999999998,0.1775636250283967,1030.3849999999993,494.5640054778408,0.47997981868703554,46.0,0,0,0
DRUG GM,TOBACCO OTHER,3547.9299999999744,1128.0,425,0.17,0.0033672834594406908,0.031199910436105413,1562.9200000000023,1985.01000000001,422.09000000000765,0.2700650065262502,443.4912499999999,128.83187110532856,0.29049473040410284,38.0,0,0,0
DRUG GM,TOYS AND GAMES,10878.619999999764,2939.0,774,0.3096,0.007002213509642511,0.1038075709857164,5131.209999999939,5747.409999999908,616.1999999999689,0.12008863406486506,1359.8275000000015,394.92093674376366,0.2904198780681838,86.0,0,0,0
DRUG GM,VALENTINE,2053.240000000004,727.0,327,0.1308,0.0016094963903878704,0.18080114905841152,1000.730000000002,1052.510000000002,51.780000000000086,0.05174222817343338,256.65500000000054,456.184012151739,1.7774210989528278,184.0,0,0,0
DRUG GM,VITAMINS,19737.030000000228,3024.0,731,0.2924,0.007237308488013773,0.24955428451495,7974.509999999907,11762.519999999857,3788.0099999999493,0.4750147657975215,2467.128749999991,837.2844225477145,0.33937605507929713,140.0,0,0,0
DRUG GM,WATCHES/CALCULATORS/LOBBY,258.75000000000006,49.0,36,0.0144,0.0001519075244860462,0.1536373151903702,170.43,88.32000000000001,-82.11,-0.4817813765182186,36.964285714285715,30.642553123144975,0.8289772825585113,,1,0,0
ELECT &PLUMBING,COUPON,1.0,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,1.0,1.0,,1.0,,,,1,0,0
FLORAL,BOUQUET (NON ROSE),80.9,10.0,10,0.004,3.6168458210963384e-05,0.0,0.0,80.9,80.9,,40.45,19.063598820789327,0.4712879807364481,,1,0,0
FLORAL,EASTER LILY,31.98,2.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,31.98,31.98,,31.98,,,,1,0,0
FLORAL,FLORAL BALLOONS,2090.1600000000026,477.0,260,0.104,0.0013092981872368744,0.00046864389758696155,1010.8300000000017,1079.3300000000017,68.5,0.06776609321052984,261.27000000000015,87.98555660691474,0.3367610387986171,33.0,0,0,0
FLORAL,FLORAL- HARD GOODS,1773.1600000000014,310.0,169,0.0676,0.0008644261512420248,0.007133658099557639,526.4600000000004,1246.7000000000012,720.2400000000008,1.3680811457660607,221.64500000000007,149.71489027958643,0.6754715435926205,23.0,0,0,0
FLORAL,FLORAL-ACCESSORIES,604.1500000000004,115.0,66,0.0264,0.00029658135732989974,0.0018174308137133407,281.60000000000014,322.55,40.949999999999875,0.1454190340909086,75.51874999999998,45.17698637818027,0.5982221154108123,6.0,0,0,0
FLORAL,FLORAL-FLOWERING PLANTS,4490.839999999957,600.0,343,0.1372,0.0017686376065161095,0.0366125997799,1698.8500000000015,2791.9899999999907,1093.1399999999892,0.6434588103717152,561.3550000000004,278.5946837765781,0.4962896630057235,33.0,0,0,0
FLORAL,FLORAL-FOLIAGE PLANTS,2769.4499999999903,336.0,189,0.0756,0.000962080988411626,0.0021618115981192317,1279.160000000001,1490.2900000000016,211.13000000000056,0.1650536289439948,346.18125000000015,151.96138263552368,0.43896479845607933,8.0,0,0,0
FLORAL,FLORAL-FRESH CUT,19784.570000000054,3112.0,821,0.3284,0.008029397722833872,0.02109406310456233,8843.8599999999,10940.709999999877,2096.8499999999767,0.2370966975958462,2473.071249999995,720.7111295189586,0.29142352025602175,86.0,0,0,0
FLORAL,GIFT & FRUIT BASKETS,599.87,47.0,20,0.008,7.59537622430231e-05,0.0,477.6500000000001,122.22000000000001,-355.43000000000006,-0.7441222652569873,99.97833333333331,131.5973672102397,1.3162588615223938,,1,0,0
FLORAL,PROD SUPPLIES,2.99,1.0,1,0.0004,3.6168458210963385e-06,0.0,2.99,0.0,-2.99,-1.0,2.99,,,,1,0,0
FLORAL,ROSES,7425.269999999935,576.0,322,0.1288,0.0018265071396536508,0.07271058382766225,3594.029999999984,3831.239999999982,237.20999999999822,0.06600111852154804,928.1587500000004,331.4613651452136,0.35711710431562865,24.0,0,0,0
FROZEN GROCERY,MISCELLANEOUS CROUTONS,6.39,1.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,6.39,6.39,,6.39,,,,1,0,0
FROZEN GROCERY,UNKNOWN,646.8700000000009,296.0,172,0.0688,0.0008861272261686028,0.0491820146105566,212.18999999999997,434.68,222.49000000000004,1.0485414015740613,80.85875,46.27582350505962,0.5723044630922395,30.0,0,0,0
GARDEN CENTER,GARDEN CENTER,7164.659999999952,1211.0,282,0.1128,0.0018518250604013253,0.1259156056783422,2509.66,4654.999999999977,2145.3399999999774,0.854832925575567,895.5824999999985,971.6727372165957,1.084961728502508,-63.0,0,0,0
GARDEN CENTER,UNKNOWN,503.1600000000001,125.0,60,0.024,0.0002640297449400327,0.0,232.82000000000005,270.34000000000003,37.51999999999998,0.16115453998797344,100.632,98.02737969567482,0.9741173751458265,,0,0,0
GM MERCH EXP,COUPON/MISC ITEMS,92.05999999999999,51.0,31,0.0124,0.0001699917535915279,0.0,0.0,92.05999999999999,92.05999999999999,,23.015,14.560980965122736,0.6326735157559303,,1,0,0
GM MERCH EXP,UNKNOWN,9.04,3.0,2,0.0008,7.233691642192677e-06,0.2472939217318901,9.04,0.0,-9.04,-1.0,9.04,,,,1,0,0
GRO BAKERY,SNACK NUTS,2.18,2.0,1,0.0004,3.6168458210963385e-06,0.0,0.0,2.18,2.18,,2.18,,,,1,0,0
GROCERY,AIR CARE,17699.309999999918,6861.0,1119,0.4476,0.013834435265693494,0.14877534295590625,8143.1799999998,9556.129999999748,1412.949999999948,0.17351329578862099,2212.4137499999956,676.1473924255857,0.3056152550243313,175.0,0,0,0
GROCERY,BAG SNACKS,148375.16000002864,80824.0,2348,0.9392,0.15204134778142678,0.13060346337910353,66155.95999999528,82219.20000000534,16063.24000001006,0.24280866002112594,18546.894999999866,4544.398102062415,0.24502204288439913,593.0,0,0,0
GROCERY,BAKED BREAD/BUNS/ROLLS,145930.85000003784,99713.0,2400,0.96,0.21813558831614127,0.20378200526165796,65609.12999999704,80321.71999999396,14712.589999996926,0.22424607672739436,18241.35625000012,4550.664719243856,0.24946964780888076,601.0,0,0,0
GROCERY,BAKED SWEET GOODS,55091.47999999921,31512.0,1932,0.7728,0.06769650323346016,0.12967646129541235,24389.68000000187,30701.80000000084,6312.119999998969,0.25880290352306734,6886.434999999988,1798.9100907255763,0.2612251608743246,433.0,0,0,0
GROCERY,BAKING MIXES,31079.76000000147,24063.0,1815,0.726,0.04084142301181985,0.19614810232067664,14451.359999999886,16628.39999999991,2177.0400000000245,0.1506460291626561,3884.9700000000053,1122.0234801464692,0.28881136280240716,434.0,0,0,0
GROCERY,BAKING NEEDS,30533.710000001356,17848.0,1815,0.726,0.03762243023104411,0.1234889341364513,14075.619999999968,16458.090000000087,2382.4700000001194,0.16926217104469465,3816.7137499999667,1661.9074820212263,0.4354289032079602,469.0,0,0,0
GROCERY,BATH TISSUES,60620.22999999981,16958.0,1852,0.7408,0.049315692770648574,0.19217478595444307,26375.980000001247,34244.250000002605,7868.270000001357,0.29831194897785734,7577.528749999896,1958.5918418411395,0.25847369326591685,406.0,0,0,0
GROCERY,BEANS - CANNED GLASS & MW,18005.329999999678,21277.0,1714,0.6856,0.03436365214623631,0.1401232029716097,8156.809999999882,9848.519999999959,1691.7100000000764,0.2073984805334562,2250.666250000009,516.6199195025224,0.22954088350617083,333.0,0,0,1
GROCERY,BEERS/ALES,147309.68000001495,19860.0,1606,0.6424,0.05615876506416285,0.0007622333294102793,68860.43999999779,78449.23999999979,9588.800000001997,0.13924976372504017,18413.710000000243,4465.903828483019,0.24253145229738932,196.0,0,0,0
GROCERY,BIRD SEED,1120.0300000000009,361.0,103,0.0412,0.0009476136051272407,0.09396613789142444,371.38000000000005,748.6499999999999,377.2699999999998,1.0158597662771278,140.00375,71.92577025507418,0.5137417408824706,27.0,0,0,0
GROCERY,BLEACH,9671.289999999884,4145.0,1167,0.4668,0.01285065320235529,0.07771085371413079,4211.149999999932,5460.139999999887,1248.9899999999543,0.2965911924296153,1208.9112500000022,343.55706801625985,0.28418717090792167,125.0,0,0,0
GROCERY,BOTTLE DEPOSITS,116.59999999999997,190.0,18,0.0072,0.0002929645115088034,0.0,65.60000000000004,51.0,-14.600000000000037,-0.22256097560975655,14.575000000000001,10.195482192758572,0.6995185037913256,-3.0,1,0,0
GROCERY,BUTTER,16887.939999999562,6183.0,983,0.3932,0.017910620506069067,0.1636669235233837,7905.319999999871,8982.61999999995,1077.3000000000793,0.1362753183931956,2110.9925000000026,705.1417973256949,0.3340333029727458,210.0,0,0,0
GROCERY,CANNED JUICES,74735.17999999864,35552.0,2064,0.8256,0.0730892203527148,0.14934412524137883,34441.45000000089,40293.729999999145,5852.279999998253,0.16991967527494053,9341.89749999998,2337.1158886649096,0.2501757152296859,538.0,0,0,0
GROCERY,CANNED MILK,3783.82,3243.0,750,0.3,0.006564575165289854,0.1398982103849059,1646.3200000000052,2137.5000000000086,491.1800000000035,0.29835025997376086,472.97750000000025,225.06119788372513,0.47583912106543125,101.0,0,0,0
GROCERY,CAT FOOD,33590.6800000018,30240.0,743,0.2972,0.02373735912385527,0.1241058707447325,14568.16000000006,19022.519999999968,4454.359999999908,0.30575995870445477,4198.834999999973,1178.3482859251862,0.2806369590434475,166.0,0,0,0
GROCERY,CAT LITTER,17048.29999999988,3672.0,542,0.2168,0.010676928863876391,0.13443226549025547,6954.459999999885,10093.839999999866,3139.37999999998,0.4514196645030717,2131.037499999996,640.9083272924867,0.3007494365033407,128.0,0,0,0
GROCERY,CHEESE,189528.1800000211,96402.0,2350,0.94,0.16962283531777608,0.21234223732196292,86932.85999999428,102595.31999999909,15662.460000004809,0.18016731532824112,23691.02249999994,6061.13406720403,0.2558409653785118,653.0,0,0,0
GROCERY,COCOA MIXES,9778.939999999964,4918.0,1208,0.4832,0.013838052111514591,0.13989709309995735,4677.25999999995,5101.679999999966,424.42000000001553,0.09074116042298698,1222.367500000002,476.7821809574823,0.39004814915111985,249.0,0,0,0
GROCERY,COFFEE,64555.479999996736,15206.0,1589,0.6356,0.04152500687200706,0.11497627775678466,28544.300000001585,36011.180000001455,7466.87999999987,0.2615891789253706,8069.434999999887,2241.240662757975,0.2777444347414666,371.0,0,0,0
GROCERY,COLD CEREAL,111702.42000001135,41303.0,2142,0.8568,0.09102154193371045,0.18897568105143522,50283.31000000058,61419.10999999951,11135.799999998933,0.2214611567933536,13962.80250000003,3472.337659843072,0.2486848653658937,531.0,0,0,0
GROCERY,CONDIMENTS/SAUCES,44856.140000000865,26827.0,2158,0.8632,0.06466558643538144,0.15691253069986946,20429.630000000532,24426.51000000092,3996.8800000003866,0.19564133075343423,5607.017499999908,1240.80106555342,0.22129430941734002,443.0,0,0,0
GROCERY,CONVENIENT BRKFST/WHLSM SNACKS,55069.30999999766,25968.0,1743,0.6972,0.050628607803706545,0.15914421887991542,24330.720000000583,30738.589999999476,6407.869999998893,0.26336540801089076,6883.66374999997,1720.4588564012759,0.24993359915368954,386.0,0,0,0
GROCERY,COOKIES/CONES,54680.96000000064,25570.0,2050,0.82,0.06198188683612795,0.1773370259239765,25152.800000000745,29528.160000000753,4375.360000000008,0.17395121020323298,6835.119999999968,1530.0699225852313,0.2238541419295109,367.0,0,0,0
GROCERY,COUPON/MISC ITEMS,4564.3299999999645,1760.0,832,0.3328,0.00495869562072308,7.66756924910405e-05,2522.979999999995,2041.3500000000024,-481.6299999999926,-0.19089727227326161,570.5412500000003,157.38180566811775,0.27584649780908505,46.0,0,0,0
GROCERY,CRACKERS/MISC BKD FD,64528.559999999874,33059.0,2193,0.8772,0.082181970746951,0.18940120624013615,28826.66000000124,35701.90000000037,6875.239999999132,0.2385028303660166,8066.06999999994,2095.2150288556986,0.2597566136737859,632.0,0,0,0
GROCERY,DINNER MXS:DRY,47209.57999999908,29913.0,1834,0.7336,0.04813660103297117,0.1846257846384466,22427.720000000303,24781.86000000014,2354.1399999998357,0.1049656407338688,5901.197499999983,1568.5921751480491,0.26580913029059844,426.0,0,0,0
GROCERY,DISHWASH DETERGENTS,18891.590000000073,7233.0,1501,0.6004,0.02254741684871457,0.09241720505320829,8661.159999999867,10230.429999999938,1569.2700000000714,0.18118473737929972,2361.448749999997,635.058086846896,0.2689273213517324,295.0,0,0,1
GROCERY,DOG FOODS,53410.969999999405,19769.0,949,0.3796,0.025755559092027026,0.14560506491348177,22792.070000000647,30618.90000000148,7826.830000000831,0.3434014549797631,6676.3712499999265,1921.9770391852362,0.28787749620503167,229.0,0,0,0
GROCERY,DOMESTIC WINE,61592.28999999805,6794.0,755,0.302,0.016409629490314086,0.0017285548179596499,26163.320000001037,35428.97000000129,9265.650000000252,0.3541465685547509,7699.036249999891,2481.9846352116174,0.3223760162464039,163.0,0,0,0
GROCERY,DRY BN/VEG/POTATO/RICE,37524.220000000736,28017.0,1944,0.7776,0.047995544045948406,0.11270857102320303,17337.270000000146,20186.950000000477,2849.6800000003313,0.16436728504547182,4690.527499999961,1228.9489647865587,0.26200655785230315,469.0,0,0,0
GROCERY,DRY MIX DESSERTS,11791.030000000192,13810.0,1438,0.5752,0.019719043416617236,0.2330513628572763,5493.280000000015,6297.749999999997,804.4699999999821,0.14644620336119402,1473.8787500000008,444.39290609091523,0.30151252678750884,256.0,0,0,0
GROCERY,DRY NOODLES/PASTA,23361.480000000367,22070.0,1962,0.7848,0.05071179525759176,0.17992027195714297,10630.399999999856,12731.080000000118,2100.680000000262,0.1976106261288654,2920.1849999999863,787.9166029110212,0.2698173584588048,514.0,0,0,1
GROCERY,DRY SAUCES/GRAVY,12742.939999999955,13609.0,1385,0.554,0.023476946224736332,0.1625021606271001,5868.449999999974,6874.489999999906,1006.0399999999318,0.1714319794834984,1592.867500000004,598.5169032283044,0.37574807900111146,387.0,0,0,0
GROCERY,EGGS,39928.1700000054,34239.0,2230,0.892,0.10067852027603767,0.11137142838066413,17993.410000000713,21934.760000000424,3941.349999999711,0.219044083361606,4991.02124999997,1352.895568004684,0.2710658801552272,659.0,0,0,0
GROCERY,FACIAL TISS/DNR NAPKIN,18828.930000000444,10426.0,1352,0.5408,0.024800711795257592,0.11195057957596263,8549.749999999902,10279.179999999904,1729.430000000002,0.20227842919383865,2353.616249999995,676.5265240695579,0.2874413040229304,324.0,0,0,0
GROCERY,FD WRAPS/BAGS/TRSH BG,42796.18999999843,15493.0,1906,0.7624,0.04066058072076503,0.15072315019270835,18491.080000000147,24305.1100000003,5814.030000000152,0.31442349500408334,5349.523749999953,1410.604017635564,0.2636877755025532,390.0,0,0,0
GROCERY,FLOUR & MEALS,5723.599999999881,3535.0,1164,0.4656,0.011346045340779213,0.07235910185638517,2733.0799999999945,2990.5199999999354,257.43999999994094,0.09419409603814798,715.4500000000005,236.6081023851168,0.33071228231898336,177.0,0,0,0
GROCERY,FLUID MILK PRODUCTS,205356.05000010307,116192.0,2421,0.9684,0.25056784479391214,0.1876348413248761,91992.6200000063,113363.42999999019,21370.80999998389,0.2323100483493396,25669.506250000326,6735.561205185654,0.2623954329150982,703.0,0,0,0
GROCERY,FROZEN BREAD/DOUGH,19355.170000000508,9422.0,1510,0.604,0.026023205682788153,0.17013195879293963,9057.6,10297.56999999987,1239.9699999998702,0.13689829535416337,2419.3962499999966,702.3620744304255,0.29030468838266016,289.0,0,0,1
GROCERY,FROZEN CHICKEN,4201.639999999957,606.0,264,0.1056,0.0016854501526308936,0.1728468946618277,771.1800000000006,3430.459999999971,2659.27999999997,3.4483259420627714,525.2050000000004,506.4797110870856,0.9643467047859127,137.0,0,0,0
GROCERY,FROZEN PIE/DESSERTS,20835.320000000997,9634.0,1502,0.6008,0.023278019704576033,0.24367103771021117,8847.599999999946,11987.720000000008,3140.1200000000626,0.35491206654912993,2604.41499999999,1020.7861536370509,0.3919445071684255,266.0,0,0,0
GROCERY,FROZEN PIZZA,146037.24999999913,67225.0,2052,0.8208,0.08381678505808654,0.18230551744199303,68626.60999999678,77410.63999999971,8784.030000002924,0.1279974342314641,18254.656249999927,4658.4351933452845,0.2551916141036785,530.0,0,0,0
GROCERY,FRUIT - SHELF STABLE,40925.52999999916,31111.0,1867,0.7468,0.04812575049550788,0.1983214429831097,18598.580000000245,22326.94999999937,3728.369999999126,0.20046530434038926,5115.691249999998,1431.9512743948542,0.27991354528967216,426.0,0,0,0
GROCERY,FRZN BREAKFAST FOODS,24927.70000000033,12797.0,1404,0.5616,0.026417441877287656,0.16301578497090777,10995.879999999923,13931.820000000049,2935.940000000126,0.2670036413638696,3115.9624999999974,861.2122816579939,0.27638724203452214,309.0,0,0,0
GROCERY,FRZN FRUITS,5726.349999999968,1811.0,406,0.1624,0.003978530403205972,0.14416743760620887,2437.740000000002,3288.6099999999874,850.8699999999853,0.3490405047297844,715.7937500000003,250.43184438870517,0.34986592770432134,83.0,0,0,0
GROCERY,FRZN ICE,6576.249999999787,2911.0,871,0.3484,0.008705747891378887,0.0,3065.4699999999284,3510.779999999936,445.3100000000077,0.1452664681109318,822.0312500000014,467.95372669398193,0.56926513036333,-11.0,0,0,0
GROCERY,FRZN JCE CONC/DRNKS,5724.509999999984,5026.0,531,0.2124,0.00686477336844085,0.15562468471498547,2559.7400000000043,3164.7700000000154,605.0300000000111,0.23636384945346406,715.5637500000005,213.6753067448369,0.29861113946149,71.0,0,0,0
GROCERY,FRZN MEAT/MEAT DINNERS,160517.17000000284,79391.0,2069,0.8276,0.0823808972671113,0.2292943136454926,71063.56999999727,89453.59999999993,18390.030000002662,0.25878280531084163,20064.646250000198,5385.186517876036,0.26839179972465166,462.0,0,0,0
GROCERY,FRZN NOVELTIES/WTR ICE,40330.180000001,16209.0,1744,0.6976,0.03746328901491587,0.21906873442452302,18383.40000000028,21946.780000000566,3563.380000000285,0.19383683105411567,5041.272499999964,1728.7515994724324,0.34291968931900524,160.0,0,0,0
GROCERY,FRZN POTATOES,21579.299999999483,11297.0,1515,0.606,0.02934708699237569,0.16541875060912795,9870.479999999961,11708.820000000102,1838.3400000001402,0.18624626157999888,2697.4125000000013,747.8074638138562,0.27723140743725916,332.0,0,0,0
GROCERY,FRZN SEAFOOD,314.2900000000002,72.0,49,0.0196,0.00023147813255016566,0.14217479120039295,119.73999999999997,194.55000000000013,74.81000000000016,0.6247703357274109,39.28625,22.613523095389493,0.5756091023039738,15.0,1,0,0
GROCERY,FRZN VEGETABLE/VEG DSH,43410.17999999854,31833.0,1771,0.7084,0.04606776522330406,0.192887698625781,18555.08999999994,24855.08999999979,6299.999999999851,0.3395294768174055,5426.272499999997,1764.6733247807808,0.3252091237181291,491.0,0,0,0
GROCERY,HISPANIC,47899.89999999843,31735.0,1920,0.768,0.05159792248376036,0.09509648955268905,21525.410000000425,26374.490000001144,4849.080000000718,0.22527236415011945,5987.487499999925,1574.5305185695966,0.2629701554399264,490.0,0,0,0
GROCERY,HOT CEREAL,17172.939999999915,7193.0,1440,0.576,0.02027965451888717,0.11811760355979486,7528.039999999953,9644.900000000162,2116.860000000209,0.2811966992736784,2146.6175000000026,750.1877673479971,0.34947435551419676,385.0,0,0,0
GROCERY,HOUSEHOLD CLEANG NEEDS,39364.610000000925,11748.0,1548,0.6192,0.026782743305218387,0.08512840750338997,18329.670000000144,21034.940000000464,2705.2700000003206,0.14758967291829583,4920.576249999936,1234.2515376758838,0.2508347549082081,294.0,0,0,0
GROCERY,ICE CREAM/MILK/SHERBTS,82426.60000000452,30629.0,2151,0.8604,0.07266243254582544,0.3236107497070376,38005.76000000127,44420.840000000106,6415.079999998838,0.16879230937622675,10303.324999999846,2756.8777817202053,0.26757166077166805,442.0,0,0,0
GROCERY,IMPORTED WINE,21498.68000000037,2398.0,376,0.1504,0.006253526424675569,0.0025869380044203872,9757.019999999833,11741.65999999979,1984.6399999999576,0.20340636792791156,2687.3349999999873,568.5128639831097,0.21155265866857403,79.0,0,0,0
GROCERY,ISOTONIC DRINKS,24753.32999999976,14647.0,1156,0.4624,0.019364592526149794,0.17443548989576788,10738.589999999758,14014.739999999945,3276.150000000187,0.305081952099881,3094.166249999996,1155.4924143898584,0.3734422526229351,84.0,0,0,0
GROCERY,LAUNDRY ADDITIVES,20265.740000000475,5180.0,1208,0.4832,0.016113048132984188,0.10408978138201164,9198.019999999791,11067.719999999747,1869.6999999999553,0.20327200854096836,2533.217499999986,618.9416620963252,0.24433024882242785,184.0,0,0,0
GROCERY,LAUNDRY DETERGENTS,55070.24999999904,9385.0,1644,0.6576,0.030656385179612562,0.17679228487312376,24720.970000001256,30349.280000001814,5628.310000000558,0.22767350957508026,6883.781249999893,1814.6732462223579,0.2636157629533022,269.0,0,0,0
GROCERY,LIQUOR,2149.6500000000037,647.0,303,0.1212,0.0018301239854747473,0.03420373981256004,853.9300000000015,1295.720000000004,441.79000000000235,0.5173609078027491,268.70625,83.53509954119373,0.31087888555325277,30.0,0,0,0
GROCERY,MARGARINES,23123.26000000079,17214.0,1960,0.784,0.04904081248824525,0.133037812893788,10397.139999999683,12726.120000000037,2328.9800000003543,0.22400198516134487,2890.4074999999816,767.8409741746101,0.2656514606243635,440.0,0,0,1
GROCERY,MEAT - SHELF STABLE,53608.08000000052,43201.0,1868,0.7472,0.04993055656023495,0.11705552093119494,24831.56000000047,28776.520000000284,3944.9599999998136,0.15886879438906532,6701.010000000002,1726.6687733072292,0.2576729139797178,480.0,0,0,0
GROCERY,MILK BY-PRODUCTS,41749.40000000022,26567.0,2030,0.812,0.07127718059634554,0.1470903206536824,18944.619999999977,22804.78000000094,3860.160000000964,0.20376022321909695,5218.674999999957,1311.7376571011064,0.2513545405876237,534.0,0,0,0
GROCERY,MISC WINE,9453.739999999822,1605.0,593,0.2372,0.004676581646677566,0.00031617694488476005,4437.879999999943,5015.859999999935,577.9799999999923,0.13023786132117132,1181.717500000001,408.19744024360153,0.34542726179785027,81.0,0,0,0
GROCERY,MISC. DAIRY,22931.5300000007,10419.0,1552,0.6208,0.026554882018489316,0.13394613980264589,10439.810000000072,12491.720000000105,2051.9100000000326,0.1965466804472513,2866.441249999995,649.0490260689631,0.22643025600785097,265.0,0,0,0
GROCERY,MOLASSES/SYRUP/PANCAKE MIXS,13504.340000000127,5882.0,1373,0.5492,0.01632644203642887,0.1906308772779393,6031.399999999836,7472.939999999908,1441.5400000000718,0.2390058692840984,1688.0425000000043,415.742205484877,0.2462865748255011,249.0,0,0,0
GROCERY,NEW AGE,1794.4000000000015,733.0,262,0.1048,0.002039901043098335,0.10140718113075277,279.3800000000001,1515.020000000001,1235.6400000000008,4.422793328083615,256.3428571428573,193.38727756450172,0.7544086842128349,,0,0,0
GROCERY,OLIVES,5888.059999999847,3460.0,814,0.3256,0.009573790888442008,0.14952370635179016,2666.8999999999874,3221.1600000000103,554.260000000023,0.2078293149349528,736.0075000000014,213.97604770828315,0.29072536313595004,114.0,0,0,0
GROCERY,PAPER HOUSEWARES,24952.220000000314,12385.0,1611,0.6444,0.02783524543915742,0.1285137504453062,10441.659999999896,14510.559999999821,4068.899999999925,0.38967941878972934,3119.0274999999874,797.3652636518345,0.255645473998494,247.0,0,0,0
GROCERY,PAPER TOWELS,30254.539999999855,15176.0,1600,0.64,0.03681225676711853,0.1572952931768543,13234.529999999797,17020.01000000001,3785.4800000002124,0.28603055794201004,3781.8174999999837,1022.8053895990412,0.270453396970913,329.0,0,0,0
GROCERY,PASTA SAUCE,33993.39999999842,19456.0,1816,0.7264,0.04240751725235457,0.14662862903875254,15342.870000000214,18650.530000000097,3307.6599999998834,0.21558287334767468,4249.175,1146.161347841445,0.269737383807785,457.0,0,0,0
GROCERY,PET CARE SUPPLIES,12886.639999999743,3494.0,751,0.3004,0.009096367240057291,0.0430544695216187,5913.269999999867,6973.369999999864,1060.0999999999976,0.17927474984230748,1610.8300000000013,416.006724876963,0.25825613185560403,102.0,0,0,0
GROCERY,PICKLE/RELISH/PKLD VEG,15569.830000000098,7611.0,1535,0.614,0.022301471332880022,0.18689630177390018,7046.749999999889,8523.07999999995,1476.3300000000618,0.20950509099940895,1946.2287500000023,511.8919559113873,0.2630173641774569,206.0,0,0,1
GROCERY,PNT BTR/JELLY/JAMS,32167.93000000146,14262.0,1898,0.7592,0.037517541702232315,0.1340241126675578,14494.790000000141,17673.14000000036,3178.3500000002186,0.21927533962204265,4020.99124999997,922.0188318256018,0.2293013773222234,445.0,0,0,0
GROCERY,PWDR/CRYSTL DRNK MX,16366.199999999331,31107.0,1268,0.5072,0.0192633208431591,0.1621307809505013,7206.71999999945,9159.479999999416,1952.7599999999657,0.27096376715067527,2045.7750000000142,578.8137302152685,0.28293127553873937,121.0,0,0,0
GROCERY,REFRGRATD DOUGH PRODUCTS,43477.12999999928,25136.0,1869,0.7476,0.051102414606270165,0.19767802140392346,20442.859999999953,23034.27000000023,2591.4100000002763,0.12676357417701253,5434.641249999973,1848.9196171388955,0.3402100584171779,542.0,0,0,0
GROCERY,REFRGRATD JUICES/DRNKS,72179.19999999706,37668.0,2113,0.8452,0.09381374690759682,0.22899448679014128,33490.68000000193,38688.51999999959,5197.839999997661,0.15520258173310789,9022.399999999865,2221.031842500182,0.2461686294666846,380.0,0,0,0
GROCERY,RESTRICTED DIET,131.05,59.0,26,0.0104,0.00013744014120166086,0.016362681077835322,56.18,74.86999999999999,18.68999999999999,0.3326806692773227,16.381249999999998,10.8551205000879,0.662655200310593,1.0,1,0,0
GROCERY,SALD DRSNG/SNDWCH SPRD,47585.870000002105,23260.0,2137,0.8548,0.060650887573964495,0.16559070135916196,22276.630000000656,25309.24000000009,3032.609999999433,0.13613414596370024,5948.233749999923,1463.9907116404631,0.24612192008097902,466.0,0,0,0
GROCERY,SEAFOOD - SHELF STABLE,24991.74000000051,22011.0,1565,0.626,0.028540530374271206,0.14940181482346654,11977.700000000003,13014.03999999994,1036.3399999999383,0.08652245422743415,3123.96749999999,825.4244260595299,0.2642231156564633,322.0,0,0,0
GROCERY,SHORTENING/OIL,28097.650000000995,9627.0,1812,0.7248,0.029896847557182332,0.12549374053253048,12521.450000000212,15576.200000000257,3054.7500000000455,0.24396136230228876,3512.2062499999824,911.5121574447725,0.25952694476435634,386.0,0,0,0
GROCERY,SNACK NUTS,17325.82000000003,6336.0,1183,0.4732,0.016944922671836345,0.18054960408111567,7917.49999999984,9408.31999999985,1490.8200000000106,0.18829428481213017,2165.7274999999963,555.5460672617509,0.25651706748044334,210.0,0,0,0
GROCERY,SOFT DRINKS,327647.29999988107,160637.0,2405,0.962,0.2593242285267864,0.25395130703950747,155367.1999999677,172280.09999999646,16912.90000002875,0.10885759671302736,40955.91249999933,10188.729316005749,0.2487731000012737,627.0,0,0,0
GROCERY,SOUP,86239.68999999826,85009.0,2188,0.8752,0.0844424993851362,0.13189810798606366,38345.260000000715,47894.42999999896,9549.169999998245,0.2490313013915688,10779.96124999995,4097.165397907756,0.38007236787681176,768.0,0,0,0
GROCERY,SPICES & EXTRACTS,28220.110000001223,14102.0,1904,0.7616,0.03424791307996123,0.15476614788718338,13043.740000000034,15176.370000000079,2132.6300000000447,0.16349835246639682,3527.513749999984,947.5303616837278,0.26861138717991734,399.0,0,0,0
