household_key,recency_weeks,frequency_baskets,monetary_spend,avg_line_sales,total_units,product_diversity,category_diversity,discount_amount,coupon_line_count,first_half_spend,second_half_spend,top_department_share,spend_trend_change,discount_rate,coupon_engagement,campaign_exposure_count,future_spend,next_period_active_flag,next_period_spend_decline_flag,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,missing_demographic_flag
1879,0,252,4353.290000000002,2.221066326530613,2721.0,301,100,745.1599999999999,8.0,1633.8200000000004,2719.4700000000003,0.5817462195259214,1085.6499999999999,0.14615422334238828,0.031746031746031744,3,508.65999999999997,1,1,65+,A,35-49K,Unknown,Single Male,2,None/Unknown,0
166,0,104,2373.27,3.4901029411764704,974.0,327,114,282.12,0.0,743.99,1629.2799999999997,0.5344651051081419,885.2899999999997,0.10624428050116932,0.0,2,686.4200000000001,1,0,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1,0
1367,0,271,9957.990000000005,3.3116029265048237,821166.0,1762,200,1930.7599999999995,44.0,4235.250000000002,5722.740000000003,0.4829328006957226,1487.4900000000016,0.16240227105456828,0.16236162361623616,4,2167.4900000000007,1,0,35-44,U,75-99K,Homeowner,2 Adults Kids,3,1,0
1850,0,191,5994.160000000002,3.511517281780903,553751.0,1034,186,559.65,3.0,2394.850000000001,3599.3100000000013,0.3373116500060057,1204.4600000000005,0.08539307669889726,0.015706806282722512,2,887.9499999999998,1,0,65+,A,75-99K,Homeowner,Single Female,2,None/Unknown,0
230,0,142,3959.7000000000003,2.361180679785331,145418.0,890,132,921.9799999999999,11.0,1626.3700000000001,2333.3300000000004,0.5639139328737026,706.9600000000003,0.18886530866423032,0.07746478873239436,3,561.31,1,1,25-34,U,25-34K,Unknown,Single Female,1,None/Unknown,0
2085,0,303,10966.000000000004,3.3443122903324194,360050.0,1574,193,2473.56,30.0,3491.21,7474.790000000003,0.4409410906438081,3983.5800000000027,0.18405066832545108,0.09900990099009901,7,1928.5700000000004,1,0,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
785,1,87,1823.7000000000003,3.9818777292576426,197795.0,240,92,185.06,0.0,1286.42,537.2800000000001,0.5018204748588034,-749.14,0.09212648599135784,0.0,1,266.1,1,1,65+,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
361,0,196,7298.220000000004,2.1560472673559836,4175.0,1440,196,1728.6699999999998,19.0,3634.9100000000003,3663.3100000000004,0.5328737692204398,28.40000000000009,0.1915022781932647,0.09693877551020408,7,1448.8799999999999,1,0,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0
1678,3,75,2444.73,3.0256559405940595,9911.0,585,131,362.26,1.0,1841.6400000000003,603.09,0.47337742818225303,-1238.5500000000002,0.1290563913658403,0.013333333333333334,4,169.26,1,1,45-54,U,75-99K,Unknown,Single Female,1,None/Unknown,0
55,0,120,873.4499999999999,2.7210280373831774,359.0,203,73,156.81,0.0,526.66,346.79,0.5265098173908066,-179.86999999999995,0.15220429794420826,0.0,4,199.34,1,0,65+,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
513,0,146,10846.510000000002,5.536758550280757,11727.0,844,153,2479.4800000000005,30.0,5193.630000000001,5652.880000000001,0.38726373736805664,459.25,0.18606347445855806,0.2054794520547945,4,1283.5,1,1,45-54,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
768,0,407,5557.970000000002,2.4133608336951813,438251.0,1025,168,1260.5900000000001,17.0,1907.5100000000007,3650.460000000001,0.5017857239243824,1742.9500000000003,0.18487627886239907,0.04176904176904177,4,1123.38,1,0,35-44,A,50-74K,Renter,Single Female,2,None/Unknown,0
1376,0,205,9446.330000000004,3.668477669902914,1078200.0,1373,187,1856.4500000000003,189.0,3870.280000000001,5576.050000000001,0.46112617280996937,1705.77,0.16424720290052533,0.9219512195121952,4,1595.0800000000002,1,0,55-64,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
2158,0,111,2484.7499999999995,2.88588850174216,342759.0,497,118,526.4699999999999,61.0,1019.13,1465.62,0.3843927960559413,446.4899999999999,0.17483611293761334,0.5495495495495496,1,709.4200000000001,1,0,25-34,B,50-74K,Probable Renter,Single Female,1,None/Unknown,0
155,0,49,2049.11,2.952608069164265,15752.0,391,95,345.87999999999994,6.0,895.8199999999999,1153.2899999999997,0.6703202853921943,257.4699999999998,0.14441813953294164,0.12244897959183673,2,51.94,1,1,35-44,B,50-74K,Homeowner,2 Adults Kids,3,1,0
1491,0,252,4766.380000000001,2.6203298515667957,2210.0,663,163,676.25,4.0,2077.78,2688.6000000000004,0.5544836962222902,610.8200000000002,0.1242505920850765,0.015873015873015872,6,869.5900000000001,1,0,65+,U,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1236,2,180,3591.89,2.652799113737075,1776.0,620,124,605.7,0.0,2085.83,1506.0600000000002,0.5446659001250038,-579.7699999999998,0.14429708475577654,0.0,3,401.1199999999999,1,1,35-44,U,50-74K,Unknown,2 Adults Kids,3,1,0
1484,0,84,2723.55,2.2508677685950413,1428.0,820,149,541.2600000000001,65.0,1108.22,1615.3299999999997,0.6327660590038735,507.1099999999997,0.16578606412011726,0.7738095238095238,1,485.8399999999999,1,0,19-24,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2179,2,39,1301.9300000000003,3.586584022038568,20747.0,321,117,221.94,0.0,519.47,782.46,0.32929573786609095,262.99,0.14564234481943994,0.0,1,150.36,1,1,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,0
1995,0,119,12067.670000000011,3.3689754327191546,310707.0,1875,215,1954.6499999999999,19.0,4462.900000000004,7604.770000000006,0.4713975440163675,3141.8700000000017,0.13939562069614717,0.15966386554621848,9,3264.7600000000016,1,0,25-34,B,25-34K,Unknown,1 Adult Kids,3,2,0
1686,0,75,1042.82,2.237811158798283,12730.0,294,93,192.09999999999997,5.0,395.32000000000005,647.5,0.6155520607583284,252.17999999999995,0.15555663524762736,0.06666666666666667,1,270.94,1,0,45-54,U,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,0
971,0,108,3106.7500000000005,2.722830850131464,1342.0,760,143,394.71999999999997,0.0,919.9000000000001,2186.8500000000004,0.591714814516778,1266.9500000000003,0.11272979634267892,0.0,3,569.4000000000001,1,0,25-34,A,35-49K,Homeowner,2 Adults Kids,3,1,0
518,0,132,4085.8100000000013,2.727510013351136,22639.0,939,167,1049.47,103.0,758.82,3326.9900000000002,0.5793343302796751,2568.17,0.20436470844822477,0.7803030303030303,4,840.56,1,0,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1103,0,179,5507.840000000003,3.5557391865719836,440481.0,822,157,653.47,5.0,2543.0300000000016,2964.8100000000004,0.5021877904950032,421.77999999999884,0.10606023718981834,0.027932960893854747,5,596.35,1,1,35-44,A,50-74K,Homeowner,2 Adults Kids,3,1,0
1258,0,198,2912.3500000000004,3.406257309941521,31900.0,387,121,642.78,5.0,958.19,1954.1600000000003,0.6543375624495682,995.9700000000003,0.18080351492069205,0.025252525252525252,6,590.1,1,0,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,0
1920,0,72,1604.8200000000002,3.2751428571428574,535.0,324,121,163.48,3.0,769.98,834.84,0.39482932665345644,64.86000000000001,0.09245037606740936,0.041666666666666664,4,322.91999999999996,1,0,55-64,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1370,0,71,7047.68,3.0131167165455324,3036.0,677,108,1232.97,2.0,2861.060000000001,4186.620000000002,0.4901584634943698,1325.5600000000009,0.14889773145827925,0.028169014084507043,5,1484.2100000000003,1,0,65+,U,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1921,0,93,1310.9899999999998,2.926316964285714,38349.0,267,91,570.9100000000001,11.0,514.58,796.41,0.31366371978428514,281.8299999999999,0.3033689356501409,0.11827956989247312,2,149.13,1,1,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
409,0,115,3691.59,2.4302764976958526,175582.0,930,152,1290.2399999999996,125.0,1403.3700000000001,2288.22,0.615867417562622,884.8499999999997,0.2589891666315389,1.0869565217391304,7,808.26,1,0,19-24,B,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1240,0,160,8223.550000000007,3.7740018357044547,317028.0,885,165,671.2900000000001,3.0,2919.5000000000014,5304.050000000003,0.3677973624529549,2384.5500000000015,0.07546959810406927,0.01875,5,3026.520000000001,1,0,45-54,U,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0
256,0,111,8737.510000000007,3.18306375227687,113595.0,860,157,1052.28,83.0,4169.080000000002,4568.430000000002,0.6570704926231841,399.35000000000036,0.10748749462450155,0.7477477477477478,10,1112.8400000000004,1,1,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
716,5,71,1123.9800000000002,2.8672959183673474,19050.0,277,101,512.09,33.0,464.43000000000006,659.55,0.389793412694176,195.1199999999999,0.3130000550098712,0.4647887323943662,1,166.70000000000002,1,0,45-54,A,75-99K,Homeowner,2 Adults Kids,5+,3+,0
105,0,123,3866.7000000000016,1.91420792079208,2544.0,1121,135,1179.2299999999996,34.0,2070.22,1796.4800000000002,0.5272195929345435,-273.73999999999955,0.23369923879245239,0.2764227642276423,8,724.9699999999998,1,0,25-34,B,Under 15K,Homeowner,1 Adult Kids,3,2,0
1788,0,133,7840.970000000006,3.5803515981735186,284751.0,924,145,479.0199999999999,4.0,2566.920000000001,5274.050000000003,0.5249847914224895,2707.130000000002,0.057574588430995666,0.03007518796992481,5,1231.3100000000004,1,0,35-44,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
214,0,75,2339.8100000000004,2.460368033648791,1098.0,426,116,456.94999999999993,10.0,822.9899999999999,1516.8200000000002,0.7163444895098319,693.8300000000003,0.16338548892289645,0.13333333333333333,4,318.09999999999997,1,1,55-64,B,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1467,0,693,2224.2200000000007,1.6761266013564435,66238.0,343,86,429.9100000000002,4.0,396.80000000000007,1827.4200000000003,0.5725602683187812,1430.6200000000003,0.16197774788725497,0.005772005772005772,2,733.5999999999999,1,0,35-44,A,50-74K,Probable Owner,2 Adults Kids,4,2,0
18,0,128,5561.200000000003,3.57863577863578,182710.0,587,137,886.3099999999998,60.0,2297.7800000000007,3263.420000000001,0.61176184996044,965.6400000000003,0.1374654711663882,0.46875,3,1557.7100000000005,1,0,45-54,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1708,2,50,3008.41,3.262917570498915,1565.0,550,113,951.1500000000002,5.0,1526.25,1482.1599999999999,0.614846380646255,-44.090000000000146,0.24021608461546237,0.1,3,563.19,1,0,45-54,U,25-34K,Unknown,Single Female,1,None/Unknown,0
1676,0,78,3753.5400000000013,2.907467079783115,202745.0,732,138,554.22,4.0,1567.1900000000005,2186.35,0.4929026998513401,619.1599999999994,0.1286561925455457,0.05128205128205128,5,1449.8900000000006,1,0,35-44,U,75-99K,Unknown,2 Adults No Kids,2,None/Unknown,0
80,0,78,2556.1200000000003,2.4792628516003883,122685.0,724,133,737.93,14.0,800.8299999999999,1755.2900000000004,0.42735865295839004,954.4600000000005,0.22401906467722102,0.1794871794871795,2,445.97,1,0,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2486,0,63,2759.94,2.126302003081664,51390.0,932,150,698.1499999999999,5.0,747.3000000000001,2012.6399999999999,0.6219048240179135,1265.3399999999997,0.201888903990353,0.07936507936507936,2,505.58000000000004,1,0,35-44,B,25-34K,Unknown,Single Male,1,None/Unknown,0
803,0,52,1665.06,2.831734693877551,694.0,331,92,312.17999999999995,0.0,654.1099999999999,1010.9499999999998,0.6413522635820932,356.8399999999999,0.15788675122898585,0.0,3,371.78,1,0,25-34,U,75-99K,Unknown,2 Adults No Kids,2,None/Unknown,0
748,2,74,2246.6800000000007,2.7909068322981376,8474.0,564,113,604.96,2.0,843.8000000000002,1402.88,0.5890514002884253,559.0799999999999,0.21214459048126688,0.02702702702702703,3,462.5,1,0,45-54,B,Under 15K,Homeowner,2 Adults Kids,3,1,0
161,0,201,4361.840000000001,2.931344086021506,101777.0,677,133,855.8499999999998,2.0,1222.6999999999998,3139.140000000001,0.6428938246244702,1916.440000000001,0.1640285260335512,0.009950248756218905,2,1709.6800000000005,1,0,19-24,A,75-99K,Unknown,2 Adults Kids,3,1,0
1363,0,47,3542.3900000000012,3.217429609445959,7531.0,614,146,605.8100000000002,3.0,567.6,2974.7900000000004,0.4617842755879503,2407.1900000000005,0.14604165662214935,0.06382978723404255,2,533.0100000000001,1,0,25-34,U,15-24K,Unknown,1 Adult Kids,2,1,0
2168,0,168,4805.410000000002,2.106711968434898,2614.0,832,157,1542.1799999999998,52.0,2371.9900000000007,2433.42,0.4129782890533793,61.42999999999938,0.24295520032012138,0.30952380952380953,5,861.25,1,0,35-44,U,50-74K,Unknown,Single Female,1,None/Unknown,0
1848,0,93,9400.820000000009,3.7483333333333366,224795.0,1037,164,675.0300000000001,9.0,5074.140000000005,4326.680000000003,0.5697556170631919,-747.4600000000019,0.06699484410744498,0.0967741935483871,3,1447.2900000000006,1,0,45-54,A,75-99K,Homeowner,Unknown,3,1,0
1931,0,94,2042.4500000000003,2.8645862552594674,968.0,380,95,602.3399999999999,2.0,751.6899999999999,1290.76,0.4348062376067957,539.07,0.22774587018250975,0.02127659574468085,3,168.63,1,1,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0
1740,0,310,9888.780000000006,3.5985371179039323,339981.0,805,169,1119.2999999999997,6.0,961.3900000000003,8927.390000000007,0.3885777618674901,7966.000000000006,0.10167985697778352,0.01935483870967742,4,2049.420000000001,1,0,19-24,U,250K+,Unknown,Single Female,1,None/Unknown,0
2068,0,93,2194.1299999999997,1.9229886064855386,32822.0,661,141,652.4799999999999,22.0,807.42,1386.7099999999998,0.5371969755666256,579.2899999999998,0.22921299370127976,0.23655913978494625,4,367.27,1,0,55-64,A,50-74K,Homeowner,Single Female,2,None/Unknown,0
483,0,84,2389.8700000000003,3.238306233062331,1182.0,538,122,703.9499999999998,5.0,770.8000000000001,1619.0700000000002,0.6046186612660939,848.2700000000001,0.2275342456897944,0.05952380952380952,3,329.11999999999995,1,1,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,0
1529,0,215,7878.330000000003,3.3510548702679723,533558.0,1040,153,1562.4499999999998,112.0,3091.3100000000004,4787.020000000001,0.42674526200349555,1695.710000000001,0.16550009639034058,0.5209302325581395,8,1147.18,1,1,45-54,U,50-74K,Unknown,Single Male,1,None/Unknown,0
1873,0,245,5179.040000000001,2.8756468628539706,363326.0,1123,149,839.9000000000001,6.0,2065.3300000000004,3113.71,0.385764543235812,1048.3799999999997,0.139542843091973,0.024489795918367346,8,507.78,1,1,35-44,U,15-24K,Unknown,Single Male,1,None/Unknown,0
2448,0,174,8258.260000000006,3.2221069059695693,16367.0,1205,177,2371.56,292.0,4631.850000000004,3626.4100000000003,0.6767018718228778,-1005.4400000000037,0.22310443638744576,1.6781609195402298,8,1042.4700000000003,1,1,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
136,0,70,2607.169999999999,2.2710540069686402,1357.0,732,132,545.4899999999999,1.0,805.9899999999999,1801.1799999999998,0.6516145859303385,995.1899999999999,0.1730253183026397,0.014285714285714285,2,197.65000000000003,1,1,45-54,U,50-74K,Unknown,Unknown,1,None/Unknown,0
1939,0,63,3008.9300000000003,3.2493844492440607,182722.0,559,141,559.9699999999998,2.0,1215.5900000000001,1793.3400000000001,0.5398198030529124,577.75,0.1569026871024685,0.031746031746031744,3,775.6899999999999,1,0,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1955,0,140,6807.010000000004,3.297969961240312,247963.0,1004,148,1103.5899999999997,41.0,2752.580000000001,4054.4300000000007,0.5384331740367647,1301.85,0.13950774909614935,0.29285714285714287,8,827.4900000000002,1,1,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,0
595,0,136,2195.3700000000003,2.616650774731824,1061.0,625,141,537.9099999999999,8.0,869.82,1325.5500000000004,0.476480046643618,455.73000000000036,0.19680018146695538,0.058823529411764705,5,178.37,1,1,25-34,U,35-49K,Unknown,2 Adults Kids,3,1,0
1042,0,224,4514.570000000001,2.003803817132712,111757.0,1140,165,1109.84,9.0,1978.9499999999998,2535.62,0.5797119105474055,556.6700000000001,0.19732558615036952,0.04017857142857143,6,769.55,1,0,25-34,U,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
968,0,149,8043.360000000002,2.7498666666666676,4154.0,1324,166,1709.7699999999998,10.0,3887.770000000001,4155.590000000001,0.6296112569871297,267.82000000000016,0.17530474832182072,0.06711409395973154,8,1761.750000000001,1,0,35-44,B,35-49K,Renter,1 Adult Kids,2,1,0
2134,0,73,7962.880000000005,3.3359363217427753,13499.0,1329,190,1426.8800000000003,26.0,3452.3900000000017,4510.4900000000025,0.44486291392059146,1058.1000000000008,0.15196128548546495,0.3561643835616438,8,1166.9500000000003,1,0,35-44,U,35-49K,Unknown,Single Female,1,None/Unknown,0
714,0,253,3602.76,2.8058878504672897,2160.0,579,124,1255.0299999999997,24.0,1406.2800000000002,2196.48,0.6176375889595753,790.1999999999998,0.25835410752626187,0.09486166007905138,5,514.5799999999999,1,1,55-64,U,15-24K,Unknown,2 Adults Kids,3,1,0
458,0,107,1409.44,2.273290322580645,31919.0,388,113,636.6099999999999,30.0,474.11000000000007,935.3299999999999,0.6853927801112498,461.21999999999986,0.3111409789594584,0.2803738317757009,5,276.2,1,0,55-64,A,35-49K,Homeowner,Single Female,2,None/Unknown,0
908,0,177,5343.120000000002,3.545534173855343,185933.0,802,159,1371.0100000000002,10.0,2719.540000000001,2623.58,0.483393597748132,-95.96000000000095,0.2041977143725248,0.05649717514124294,3,754.3499999999999,1,1,45-54,A,100-124K,Probable Owner,2 Adults Kids,3,1,0
1172,0,136,3560.6700000000014,3.7679047619047634,15103.0,709,143,522.2900000000001,1.0,1280.5800000000002,2280.0899999999997,0.5508513847113041,999.5099999999995,0.12791945059466658,0.007352941176470588,4,1008.57,1,0,25-34,B,50-74K,Unknown,Single Male,1,None/Unknown,0
367,0,95,5872.680000000001,2.6609333937471686,3152.0,964,166,2211.1099999999997,240.0,2574.1800000000007,3298.5,0.6427406226799348,724.3199999999993,0.2735239287512416,2.526315789473684,8,1313.6900000000003,1,0,55-64,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
2130,0,83,5024.710000000003,4.098458401305059,34285.0,933,169,1034.6799999999998,114.0,1350.6900000000003,3674.0200000000013,0.5889454316766538,2323.330000000001,0.1707564622841572,1.3734939759036144,3,1035.6800000000003,1,0,25-34,B,50-74K,Homeowner,Single Female,1,None/Unknown,0
86,0,42,3732.35,3.804638124362895,16257.0,705,152,471.1700000000001,1.0,1477.6100000000001,2254.7400000000002,0.5673369324956127,777.1300000000001,0.11208939174786846,0.023809523809523808,2,287.09000000000003,1,1,65+,B,35-49K,Homeowner,Single Male,1,None/Unknown,0
548,2,86,4029.7700000000013,2.903292507204612,49971.0,897,165,820.5099999999999,7.0,1856.13,2173.6400000000003,0.4980482757080427,317.5100000000002,0.16916755321342264,0.08139534883720931,4,226.06,1,1,35-44,B,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
761,0,155,7396.350000000002,3.8422597402597414,286280.0,1133,190,1434.1100000000001,42.0,2387.88,5008.470000000001,0.5081749781987059,2620.590000000001,0.16240490302883426,0.2709677419354839,4,1639.6600000000003,1,0,25-34,A,125-149K,Homeowner,1 Adult Kids,5+,3+,0
685,0,175,5012.480000000002,2.9659644970414214,41429.0,776,141,772.5200000000001,3.0,1639.9399999999998,3372.540000000002,0.46301830630745633,1732.600000000002,0.1335384615384615,0.017142857142857144,2,1007.29,1,0,35-44,A,Under 15K,Unknown,Single Female,2,None/Unknown,0
1452,0,340,1697.8100000000002,1.7667117585848078,34855.0,355,100,216.19,1.0,605.41,1092.4000000000003,0.6251818519151141,486.99000000000035,0.1129519331243469,0.0029411764705882353,6,186.24,1,1,45-54,A,25-34K,Unknown,2 Adults Kids,3,1,0
1084,0,203,2171.11,2.6770776818742297,1070.0,366,119,299.3899999999999,1.0,910.2199999999998,1260.8899999999999,0.5619061217533889,350.6700000000001,0.12118599473790725,0.0049261083743842365,6,192.05,1,1,25-34,U,35-49K,Unknown,2 Adults Kids,3,1,0
1479,0,614,7376.400000000005,2.703958944281527,142979.0,1377,188,915.8300000000002,32.0,2725.0699999999997,4651.330000000002,0.4529526598340652,1926.260000000002,0.11044435574025317,0.05211726384364821,1,1752.8300000000017,1,0,45-54,U,15-24K,Probable Renter,Unknown,1,None/Unknown,0
586,1,176,4644.270000000001,2.8918244084682447,182500.0,914,148,652.3199999999999,7.0,1483.15,3161.12,0.45480559915767155,1677.9699999999998,0.1231584849875108,0.03977272727272727,8,1178.3700000000001,1,0,19-24,A,35-49K,Renter,2 Adults Kids,3,1,0
983,0,154,3012.52,2.4492032520325204,1420.0,854,144,705.03,53.0,1209.77,1802.75,0.589433431147345,592.98,0.18964909685142095,0.34415584415584416,6,794.6300000000001,1,0,45-54,A,35-49K,Homeowner,2 Adults Kids,3,1,0
1631,0,290,8864.570000000002,2.1860838471023434,14103.0,1597,158,2196.7300000000005,12.0,3497.94,5366.629999999999,0.6779110549073444,1868.6899999999991,0.1985960058944247,0.041379310344827586,6,1562.6400000000003,1,0,19-24,B,Under 15K,Renter,1 Adult Kids,4,3+,0
57,0,159,2581.1400000000003,3.5213369713506144,123709.0,445,134,433.90999999999997,3.0,1549.2500000000002,1031.8899999999999,0.3460796392291777,-517.3600000000004,0.14391469461534634,0.018867924528301886,4,524.73,1,0,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0
198,0,443,7704.710000000005,2.525306456899379,3882.0,1638,192,1648.9399999999996,18.0,3934.920000000001,3769.7900000000027,0.5375776635330854,-165.1299999999983,0.17628840078472027,0.040632054176072234,7,954.46,1,1,35-44,A,Under 15K,Homeowner,2 Adults Kids,3,1,0
1425,0,107,3334.9300000000007,2.499947526236882,1594.0,684,151,1134.44,49.0,1676.0300000000002,1658.9,0.6850278716494796,-17.13000000000011,0.25382548323365484,0.45794392523364486,4,493.67,1,0,19-24,B,50-74K,Unknown,2 Adults Kids,3,1,0
956,0,528,8913.790000000005,4.144021385402141,965805.0,889,164,1010.8499999999998,5.0,4051.660000000001,4862.130000000002,0.32533075156583224,810.4700000000007,0.1018525608989343,0.00946969696969697,3,1318.1400000000003,1,0,45-54,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1297,0,100,1685.67,3.1449067164179105,43776.0,351,103,163.68,0.0,310.07000000000005,1375.6000000000001,0.4081759775044937,1065.5300000000002,0.08850677264984995,0.0,4,1047.6100000000001,1,0,35-44,U,75-99K,Homeowner,Unknown,1,None/Unknown,0
1726,0,148,6426.920000000002,3.8763088057901096,535019.0,817,166,881.37,161.0,2419.1800000000007,4007.7400000000002,0.38735039490144574,1588.5599999999995,0.12059866261464718,1.087837837837838,6,1704.9900000000002,1,0,55-64,U,75-99K,Homeowner,Single Female,1,None/Unknown,0
350,1,91,2542.3000000000006,4.907915057915059,297141.0,363,126,233.55999999999997,0.0,1350.19,1192.1100000000001,0.27628918695669274,-158.07999999999993,0.08413969004200497,0.0,5,540.95,1,0,45-54,A,50-74K,Homeowner,1 Adult Kids,4,2,0
1462,0,102,3827.200000000001,2.4377070063694277,32224.0,816,152,767.1199999999998,7.0,1469.61,2357.59,0.6165081521739127,887.9800000000002,0.1669713907607654,0.06862745098039216,5,1002.8000000000002,1,0,25-34,A,50-74K,Renter,2 Adults No Kids,2,None/Unknown,0
1226,1,65,5138.670000000002,2.61111280487805,2632.0,1166,163,1184.7900000000002,24.0,1791.4800000000002,3347.1900000000005,0.5677908875253711,1555.7100000000003,0.18736419618373482,0.36923076923076925,5,1098.79,1,0,25-34,B,35-49K,Homeowner,1 Adult Kids,3,2,0
2129,0,149,6238.6900000000005,3.094588293650794,377012.0,1121,178,1082.0899999999997,6.0,2330.9500000000003,3907.7400000000007,0.5150456265658335,1576.7900000000004,0.14781075240616431,0.040268456375838924,7,926.3000000000004,1,0,25-34,U,35-49K,Unknown,1 Adult Kids,2,1,0
986,1,75,1591.7900000000002,2.768330434782609,706.0,317,82,374.23,0.0,692.3999999999999,899.3900000000001,0.5798252282022125,206.99000000000024,0.19034903002004047,0.0,2,236.08000000000004,1,0,25-34,U,35-49K,Unknown,Single Male,1,None/Unknown,0
1430,0,298,17881.73000000002,3.8216990810002183,1538547.0,1690,185,2132.56,36.0,6530.930000000004,11350.80000000001,0.4522062462636441,4819.870000000006,0.106551868689821,0.12080536912751678,9,2471.260000000001,1,1,35-44,A,35-49K,Homeowner,2 Adults Kids,3,1,0
2194,0,341,6250.920000000003,3.1778952719878,325294.0,970,161,940.35,4.0,3125.720000000001,3125.2000000000007,0.5402660728340787,-0.5200000000004366,0.13076271646037482,0.011730205278592375,10,918.8600000000002,1,0,55-64,B,25-34K,Homeowner,Single Male,1,None/Unknown,0
2453,1,87,3347.7000000000016,3.2596884128529715,1268.0,742,182,529.12,12.0,1791.3000000000002,1556.4,0.4585267497087551,-234.9000000000001,0.13648299379388257,0.13793103448275862,5,1203.9800000000007,1,0,45-54,B,50-74K,Homeowner,Single Female,1,None/Unknown,0
867,0,150,4843.8600000000015,3.3849475890985334,371226.0,796,170,750.27,92.0,2235.3500000000004,2608.5100000000007,0.4584504919630211,373.1600000000003,0.13411736945691285,0.6133333333333333,3,1244.98,1,0,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,0
607,3,215,3181.440000000001,2.3070630891950694,152773.0,737,141,1127.3100000000002,16.0,2742.760000000001,438.68000000000006,0.5764087960168977,-2304.080000000001,0.26163272410791993,0.07441860465116279,3,21.57,1,1,45-54,U,125-149K,Unknown,Unknown,1,None/Unknown,0
1091,8,112,5429.590000000002,4.713185763888891,695246.0,691,144,445.67,2.0,3175.430000000001,2254.16,0.3704975882156846,-921.2700000000013,0.07585536640080606,0.017857142857142856,5,187.81000000000003,1,1,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1845,0,128,11260.460000000012,2.875500510725233,15413.0,1458,194,1361.95,13.0,6638.140000000006,4622.320000000002,0.5359727755349245,-2015.8200000000033,0.10789936311686903,0.1015625,9,1387.150000000001,1,1,45-54,U,175-199K,Unknown,2 Adults Kids,3,1,0
2374,0,75,5729.790000000001,3.8898778004073327,33138.0,1017,156,1219.6899999999998,71.0,2108.51,3621.280000000001,0.49848074711289597,1512.770000000001,0.17550809556974042,0.9466666666666667,4,519.5600000000001,1,1,45-54,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0
1927,1,83,4322.790000000001,3.1808609271523185,2113.0,932,149,734.8699999999999,3.0,1639.6000000000004,2683.19,0.5657480469789187,1043.5899999999997,0.14529841863628631,0.03614457831325301,4,774.4899999999999,1,0,19-24,U,Under 15K,Unknown,Unknown,1,None/Unknown,0
1745,5,117,2383.2799999999997,2.66586129753915,1197.0,401,99,487.71,0.0,1212.44,1170.8400000000001,0.5785639958376692,-41.59999999999991,0.16987519984395627,0.0,6,208.19999999999996,1,1,45-54,A,Under 15K,Unknown,Single Male,2,None/Unknown,0
2467,0,332,10769.700000000004,2.834877599368256,47008.0,1792,183,4538.950000000001,227.0,3730.870000000001,7038.830000000001,0.5907471888724847,3307.96,0.296495771998184,0.6837349397590361,9,2080.860000000001,1,0,35-44,A,75-99K,Homeowner,2 Adults Kids,3,1,0
